Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std
Send2Trash,https://pypi.org/project/Send2Trash/,https://github.com/arsenetar/send2trash,pypi,10.538461538461538,1,58,1,1,5,20.292535136067173
tensorboard-data-server,https://pypi.org/project/tensorboard-data-server/,https://github.com/tensorflow/tensorboard/tree/master/tensorboard/data/server,pypi,46.72,6,909,2,6,28,131.54710791195674
nbclassic,https://pypi.org/project/nbclassic/,https://github.com/jupyter/nbclassic,pypi,0,0,0,0,0,0,0
querystring-parser,https://pypi.org/project/querystring-parser/,https://github.com/bernii/querystring-parser,pypi,0,0,0,0,0,0,0
rfc3339-validator,https://pypi.org/project/rfc3339-validator/,https://github.com/naimetti/rfc3339-validator,pypi,0,0,0,0,0,0,0
statsmodels,https://pypi.org/project/statsmodels/,https://github.com/statsmodels/statsmodels,pypi,109.42,9,2606,4,9,24,393.34560325494937
azure-storage-file-datalake,https://pypi.org/project/azure-storage-file-datalake/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
apache-airflow,https://pypi.org/project/apache-airflow/,https://github.com/apache/airflow,pypi,129.44,45,2370,22,45,88,302.9070590131567
opt-einsum,https://pypi.org/project/opt-einsum/,https://github.com/dgasmith/opt_einsum,pypi,13.083333333333334,1,181,1,1,2,38.82644788743306
responses,https://pypi.org/project/responses/,https://github.com/getsentry/responses,pypi,0,0,0,0,0,0,0
flatbuffers,https://pypi.org/project/flatbuffers/,https://github.com/google/flatbuffers,pypi,0,0,0,0,0,0,0
configparser,https://pypi.org/project/configparser/,https://github.com/jaraco/configparser/,pypi,0,0,0,0,0,0,0
Django,https://pypi.org/project/Django/,https://github.com/django/django,pypi,255.34,59,3347,25,59,254,541.6219386250892
jsonpickle,https://pypi.org/project/jsonpickle/,https://github.com/jsonpickle/jsonpickle,pypi,0,0,0,0,0,0,0
boto,https://pypi.org/project/boto/,https://github.com/boto/boto/,pypi,0,0,0,0,0,0,0
asttokens,https://pypi.org/project/asttokens/,https://github.com/gristlabs/asttokens,pypi,23.333333333333332,3,125,1,3,57,38.6551707048646
hvac,https://pypi.org/project/hvac/,https://github.com/hvac/hvac,pypi,7.08,1,268,1,1,3,28.32761197136109
applicationinsights,https://pypi.org/project/applicationinsights/,https://github.com/Microsoft/ApplicationInsights-Python,pypi,10.296296296296296,2,111,1,2,4,25.46284848459115
multiprocess,https://pypi.org/project/multiprocess/,https://github.com/uqfoundation/multiprocess,pypi,0,0,0,0,0,0,0
pytest-mock,https://pypi.org/project/pytest-mock/,https://github.com/pytest-dev/pytest-mock/,pypi,0,0,0,0,0,0,0
seaborn,https://pypi.org/project/seaborn/,https://github.com/mwaskom/seaborn,pypi,0,0,0,0,0,0,0
identify,https://pypi.org/project/identify/,https://github.com/pre-commit/identify,pypi,0,0,0,0,0,0,0
async_generator,https://pypi.org/project/async_generator/,https://github.com/python-trio/async_generator,pypi,0,0,0,0,0,0,0
semver,https://pypi.org/project/semver/,https://github.com/python-semver/python-semver,pypi,7.738095238095238,1,150,1,1,2,24.179940056455614
xgboost,https://pypi.org/project/xgboost/,https://github.com/dmlc/xgboost,pypi,0,0,0,0,0,0,0
pre-commit,https://pypi.org/project/pre-commit/,https://github.com/pre-commit/pre-commit,pypi,0,0,0,0,0,0,0
executing,https://pypi.org/project/executing/,https://github.com/alexmojaki/executing,pypi,0,0,0,0,0,0,0
nodeenv,https://pypi.org/project/nodeenv/,https://github.com/ekalinin/nodeenv,pypi,0,0,0,0,0,0,0
argon2-cffi,https://pypi.org/project/argon2-cffi/,https://github.com/hynek/argon2-cffi,pypi,0,0,0,0,0,0,0
blinker,https://pypi.org/project/blinker/,https://github.com/pallets-eco/blinker/,pypi,0,0,0,0,0,0,0
opencensus,https://pypi.org/project/opencensus/,https://github.com/census-instrumentation/opencensus-python,pypi,0,0,0,0,0,0,0
aiofiles,https://pypi.org/project/aiofiles/,https://github.com/Tinche/aiofiles,pypi,0,0,0,0,0,0,0
dataclasses-json,https://pypi.org/project/dataclasses-json/,https://github.com/lidatong/dataclasses-json,pypi,0,0,0,0,0,0,0
gspread,https://pypi.org/project/gspread/,https://github.com/burnash/gspread,pypi,0,0,0,0,0,0,0
inflection,https://pypi.org/project/inflection/,https://github.com/jpvanhal/inflection,pypi,7.875,1,104,1,1,2,25.089527197617734
azure-keyvault-secrets,https://pypi.org/project/azure-keyvault-secrets/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-secrets,pypi,118.56,36,1952,18,36,109,258.54927267350797
PyGithub,https://pypi.org/project/PyGithub/,https://github.com/pygithub/pygithub,pypi,0,0,0,0,0,0,0
confluent-kafka,https://pypi.org/project/confluent-kafka/,https://github.com/confluentinc/confluent-kafka-python,pypi,0,0,0,0,0,0,0
typing,https://pypi.org/project/typing/,https://github.com/python/typing,pypi,4.730337078651686,1,105,1,1,2,13.453009391364104
cfgv,https://pypi.org/project/cfgv/,https://github.com/asottile/cfgv,pypi,27.6,1,68,1,1,66,32.592023564056284
zope.event,https://pypi.org/project/zope.event/,https://github.com/zopefoundation/zope.event,pypi,0,0,0,0,0,0,0
prettytable,https://pypi.org/project/prettytable/,https://github.com/jazzband/prettytable,pypi,8.41304347826087,1,183,1,1,4,27.929706864194774
opencensus-context,https://pypi.org/project/opencensus-context/,https://github.com/census-instrumentation/opencensus-python/tree/master/context/opencensus-context,pypi,6.949367088607595,1,125,1,1,3,20.06817414523488
python-http-client,https://pypi.org/project/python-http-client/,https://github.com/sendgrid/python-http-client,pypi,0,0,0,0,0,0,0
patsy,https://pypi.org/project/patsy/,https://github.com/pydata/patsy,pypi,0,0,0,0,0,0,0
typed-ast,https://pypi.org/project/typed-ast/,https://github.com/python/typed_ast,pypi,6.481481481481482,1,86,1,1,3,16.727379131831366
retrying,https://pypi.org/project/retrying/,https://github.com/groodt/retrying,pypi,0,0,0,0,0,0,0
zeep,https://pypi.org/project/zeep/,https://github.com/mvantellingen/python-zeep,pypi,0,0,0,0,0,0,0
argon2-cffi-bindings,https://pypi.org/project/argon2-cffi-bindings/,https://github.com/hynek/argon2-cffi-bindings,pypi,0,0,0,0,0,0,0
typeguard,https://pypi.org/project/typeguard/,https://github.com/agronholm/typeguard,pypi,17.4,1,470,1,1,1,84.26529534749166
loguru,https://pypi.org/project/loguru/,https://github.com/Delgan/loguru,pypi,0,0,0,0,0,0,0
click-plugins,https://pypi.org/project/click-plugins/,https://github.com/click-contrib/click-plugins,pypi,0,0,0,0,0,0,0
jupyterlab-pygments,https://pypi.org/project/jupyterlab-pygments/,https://github.com/jupyterlab/jupyterlab_pygments,pypi,0,0,0,0,0,0,0
mypy-boto3-rds,https://pypi.org/project/mypy-boto3-rds/,https://github.com/youtype/mypy_boto3_builder,pypi,0,0,0,0,0,0,0
terminado,https://pypi.org/project/terminado/,https://github.com/jupyter/terminado,pypi,0,0,0,0,0,0,0
google-cloud-resource-manager,https://pypi.org/project/google-cloud-resource-manager/,https://github.com/googleapis/python-resource-manager,pypi,0,0,0,0,0,0,0
mpmath,https://pypi.org/project/mpmath/,https://github.com/fredrik-johansson/mpmath,pypi,0,0,0,0,0,0,0
tensorflow-io-gcs-filesystem,https://pypi.org/project/tensorflow-io-gcs-filesystem/,https://github.com/tensorflow/io,pypi,0,0,0,0,0,0,0
astunparse,https://pypi.org/project/astunparse/,https://github.com/simonpercivall/astunparse,pypi,0,0,0,0,0,0,0
azure-datalake-store,https://pypi.org/project/azure-datalake-store/,https://github.com/Azure/azure-data-lake-store-python,pypi,0,0,0,0,0,0,0
Authlib,https://pypi.org/project/Authlib/,https://github.com/lepture/authlib,pypi,0,0,0,0,0,0,0
uamqp,https://pypi.org/project/uamqp/,https://github.com/Azure/azure-uamqp-python,pypi,18.375,2,279,1,2,9,56.95818093127624
fastavro,https://pypi.org/project/fastavro/,https://github.com/fastavro/fastavro,pypi,0,0,0,0,0,0,0
aws-sam-translator,https://pypi.org/project/aws-sam-translator/,https://github.com/awslabs/serverless-application-model,pypi,0,0,0,0,0,0,0
sendgrid,https://pypi.org/project/sendgrid/,https://github.com/sendgrid/sendgrid-python/,pypi,0,0,0,0,0,0,0
sympy,https://pypi.org/project/sympy/,https://github.com/sympy/sympy,pypi,305.11,148,4242,104,148,249,557.2992893410147
installer,https://pypi.org/project/installer/,https://github.com/pypa/installer,pypi,0,0,0,0,0,0,0
pytest-xdist,https://pypi.org/project/pytest-xdist/,https://github.com/pytest-dev/pytest-xdist,pypi,10.051282051282051,2,303,1,2,4,38.43906180846924
azure-mgmt-storage,https://pypi.org/project/azure-mgmt-storage/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
constructs,https://pypi.org/project/constructs/,https://github.com/aws/constructs.git,pypi,0,0,0,0,0,0,0
jupyterlab-widgets,https://pypi.org/project/jupyterlab-widgets/,https://github.com/jupyter-widgets/ipywidgets,pypi,0,0,0,0,0,0,0
mdit-py-plugins,https://pypi.org/project/mdit-py-plugins/,https://github.com/executablebooks/mdit-py-plugins,pypi,7.416666666666667,1,68,1,1,4,18.603128470472083
opencv-python,https://pypi.org/project/opencv-python/,https://github.com/opencv/opencv-python,pypi,0,0,0,0,0,0,0
types-PyYAML,https://pypi.org/project/types-PyYAML/,https://github.com/python/typeshed,pypi,0,0,0,0,0,0,0
kafka-python,https://pypi.org/project/kafka-python/,https://github.com/dpkp/kafka-python,pypi,0,0,0,0,0,0,0
snowballstemmer,https://pypi.org/project/snowballstemmer/,https://github.com/snowballstem/snowball,pypi,28.612903225806452,2,573,1,2,5,102.67791087616587
structlog,https://pypi.org/project/structlog/,https://github.com/hynek/structlog,pypi,0,0,0,0,0,0,0
azure-graphrbac,https://pypi.org/project/azure-graphrbac/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
opentelemetry-api,https://pypi.org/project/opentelemetry-api/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-api,pypi,16.3,2,297,1,2,5,45.83459392205848
graphviz,https://pypi.org/project/graphviz/,https://github.com/xflr6/graphviz,pypi,62.26315789473684,1,1163,1,1,1,259.6819597538625
ordered-set,https://pypi.org/project/ordered-set/,https://github.com/rspeer/ordered-set,pypi,2.9411764705882355,1,12,1,1,3,3.4380327520476373
opentelemetry-sdk,https://pypi.org/project/opentelemetry-sdk/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-sdk,pypi,0,0,0,0,0,0,0
scikit-image,https://pypi.org/project/scikit-image/,https://github.com/scikit-image/scikit-image,pypi,97.03,19,1353,12,19,62,214.08182804712786
deprecation,https://pypi.org/project/deprecation/,https://github.com/briancurtin/deprecation,pypi,0,0,0,0,0,0,0
azure-keyvault,https://pypi.org/project/azure-keyvault/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault,pypi,118.56,36,1952,18,36,109,258.54927267350797
db-dtypes,https://pypi.org/project/db-dtypes/,https://github.com/googleapis/python-db-dtypes-pandas,pypi,0,0,0,0,0,0,0
libcst,https://pypi.org/project/libcst/,https://github.com/Instagram/LibCST,pypi,0,0,0,0,0,0,0
semantic-version,https://pypi.org/project/semantic-version/,https://github.com/rbarrois/python-semanticversion,pypi,16.333333333333332,1,220,1,1,2,54.70852056327443
checkov,https://pypi.org/project/checkov/,https://github.com/bridgecrewio/checkov,pypi,121.66,24,2458,9,24,69,310.493517484665
youtube_dl,https://pypi.org/project/youtube_dl/,https://github.com/ytdl-org/youtube-dl,pypi,145.22,8,6395,5,8,14,740.7781527556012
python-gnupg,https://pypi.org/project/python-gnupg/,https://github.com/vsajip/python-gnupg,pypi,0,0,0,0,0,0,0
randomstuff.py,https://pypi.org/project/randomstuff.py/,https://github.com/nerdguyahmad/randomstuff.py,pypi,0,0,0,0,0,0,0
cssselect,https://pypi.org/project/cssselect/,https://github.com/scrapy/cssselect,pypi,12.478260869565217,4,103,1,4,11,22.667482101051988
dask,https://pypi.org/project/dask/,https://github.com/dask/dask/,pypi,64.15,11,2389,6,11,30,251.65207628787806
gevent,https://pypi.org/project/gevent/,https://github.com/gevent/gevent/,pypi,0,0,0,0,0,0,0
colorlog,https://pypi.org/project/colorlog/,https://github.com/borntyping/python-colorlog,pypi,0,0,0,0,0,0,0
virtualenv-clone,https://pypi.org/project/virtualenv-clone/,https://github.com/edwardgeorge/virtualenv-clone,pypi,0,0,0,0,0,0,0
apache-airflow-providers-snowflake,https://pypi.org/project/apache-airflow-providers-snowflake/,https://github.com/apache/airflow,pypi,129.44,45,2370,22,45,88,302.9070590131567
parsedatetime,https://pypi.org/project/parsedatetime/,https://github.com/bear/parsedatetime,pypi,0,0,0,0,0,0,0
pandas-gbq,https://pypi.org/project/pandas-gbq/,https://github.com/googleapis/python-bigquery-pandas,pypi,0,0,0,0,0,0,0
ujson,https://pypi.org/project/ujson/,https://github.com/ultrajson/ultrajson,pypi,0,0,0,0,0,0,0
databricks-sql-connector,https://pypi.org/project/databricks-sql-connector/,https://github.com/databricks/databricks-sql-python,pypi,0,0,0,0,0,0,0
Brotli,https://pypi.org/project/Brotli/,https://github.com/google/brotli,pypi,0,0,0,0,0,0,0
azure-mgmt-containerregistry,https://pypi.org/project/azure-mgmt-containerregistry/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
pipenv,https://pypi.org/project/pipenv/,https://github.com/pypa/pipenv,pypi,0,0,0,0,0,0,0
azure-mgmt-keyvault,https://pypi.org/project/azure-mgmt-keyvault/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
lz4,https://pypi.org/project/lz4/,https://github.com/python-lz4/python-lz4,pypi,27.61111111111111,2,805,1,2,5,131.913329664632
opencensus-ext-azure,https://pypi.org/project/opencensus-ext-azure/,https://github.com/census-instrumentation/opencensus-python/tree/master/contrib/opencensus-ext-azure,pypi,6.949367088607595,1,125,1,1,3,20.06817414523488
google-cloud-aiplatform,https://pypi.org/project/google-cloud-aiplatform/,https://github.com/googleapis/python-aiplatform,pypi,0,0,0,0,0,0,0
wsproto,https://pypi.org/project/wsproto/,https://github.com/python-hyper/wsproto/,pypi,0,0,0,0,0,0,0
fuzzywuzzy,https://pypi.org/project/fuzzywuzzy/,https://github.com/seatgeek/fuzzywuzzy,pypi,0,0,0,0,0,0,0
pathlib2,https://pypi.org/project/pathlib2/,https://github.com/jazzband/pathlib2,pypi,0,0,0,0,0,0,0
astor,https://pypi.org/project/astor/,https://github.com/berkerpeksag/astor,pypi,7.633333333333334,1,87,1,1,3,20.00413846071746
argparse,https://pypi.org/project/argparse/,https://github.com/ThomasWaldmann/argparse/,pypi,0,0,0,0,0,0,0
simple-salesforce,https://pypi.org/project/simple-salesforce/,https://github.com/simple-salesforce/simple-salesforce,pypi,0,0,0,0,0,0,0
moto,https://pypi.org/project/moto/,https://github.com/getmoto/moto,pypi,0,0,0,0,0,0,0
azure-storage-queue,https://pypi.org/project/azure-storage-queue/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage/azure-storage-queue,pypi,118.56,36,1952,18,36,109,258.54927267350797
tb-nightly,https://pypi.org/project/tb-nightly/,https://github.com/tensorflow/tensorboard,pypi,46.72,6,909,2,6,28,131.54710791195674
fire,https://pypi.org/project/fire/,https://github.com/google/python-fire,pypi,5.035714285714286,1,176,1,1,2,23.471840488516605
Faker,https://pypi.org/project/Faker/,https://github.com/joke2k/faker,pypi,21.51,6,1149,4,6,9,114.64261816619506
delta-spark,https://pypi.org/project/delta-spark/,https://github.com/delta-io/delta,pypi,17.71,7,124,4,7,21,23.81230564225145
linkify-it-py,https://pypi.org/project/linkify-it-py/,https://github.com/tsutsu3/linkify-it-py,pypi,0,0,0,0,0,0,0
prometheus-flask-exporter,https://pypi.org/project/prometheus-flask-exporter/,https://github.com/rycus86/prometheus_flask_exporter,pypi,0,0,0,0,0,0,0
azure-mgmt-authorization,https://pypi.org/project/azure-mgmt-authorization/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
Keras-Preprocessing,https://pypi.org/project/Keras-Preprocessing/,https://github.com/keras-team/keras-preprocessing,pypi,0,0,0,0,0,0,0
gcsfs,https://pypi.org/project/gcsfs/,https://github.com/fsspec/gcsfs,pypi,0,0,0,0,0,0,0
unicodecsv,https://pypi.org/project/unicodecsv/,https://github.com/jdunck/python-unicodecsv,pypi,0,0,0,0,0,0,0
azure-cosmos,https://pypi.org/project/azure-cosmos/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
PyWavelets,https://pypi.org/project/PyWavelets/,https://github.com/PyWavelets/pywt,pypi,31.121951219512194,1,616,1,1,3,104.24155697739165
libclang,https://pypi.org/project/libclang/,https://github.com/sighingnow/libclang,pypi,0,0,0,0,0,0,0
pyproj,https://pypi.org/project/pyproj/,https://github.com/pyproj4/pyproj,pypi,0,0,0,0,0,0,0
python-jose,https://pypi.org/project/python-jose/,https://github.com/mpdavis/python-jose/,pypi,0,0,0,0,0,0,0
uc-micro-py,https://pypi.org/project/uc-micro-py/,https://github.com/tsutsu3/uc.micro-py,pypi,0,0,0,0,0,0,0
pyathena,https://pypi.org/project/pyathena/,https://github.com/laughingman7743/PyAthena/,pypi,36.27272727272727,1,751,1,1,3,156.19922646129666
rfc3986-validator,https://pypi.org/project/rfc3986-validator/,https://github.com/naimetti/rfc3986-validator,pypi,1,1,0,1,1,1,0
Flask-WTF,https://pypi.org/project/Flask-WTF/,https://github.com/wtforms/flask-wtf/,pypi,0,0,0,0,0,0,0
imageio-ffmpeg,https://pypi.org/project/imageio-ffmpeg/,https://github.com/imageio/imageio-ffmpeg,pypi,0,0,0,0,0,0,0
python-multipart,https://pypi.org/project/python-multipart/,https://github.com/andrew-d/python-multipart,pypi,8,3,45,2,3,6,11.94860790089083
ijson,https://pypi.org/project/ijson/,https://github.com/ICRAR/ijson,pypi,0,0,0,0,0,0,0
email-validator,https://pypi.org/project/email-validator/,https://github.com/JoshData/python-email-validator,pypi,8.944444444444445,1,128,1,1,3,29.163280226686556
knack,https://pypi.org/project/knack/,https://github.com/microsoft/knack,pypi,0,0,0,0,0,0,0
pymssql,https://pypi.org/project/pymssql/,https://github.com/pymssql/pymssql,pypi,0,0,0,0,0,0,0
Flask-AppBuilder,https://pypi.org/project/Flask-AppBuilder/,https://github.com/dpgaspar/flask-appbuilder/,pypi,0,0,0,0,0,0,0
alabaster,https://pypi.org/project/alabaster/,https://github.com/bitprophet/alabaster,pypi,0,0,0,0,0,0,0
imagesize,https://pypi.org/project/imagesize/,https://github.com/shibukawa/imagesize_py,pypi,0,0,0,0,0,0,0
trio-websocket,https://pypi.org/project/trio-websocket/,https://github.com/HyperionGray/trio-websocket,pypi,0,0,0,0,0,0,0
apispec,https://pypi.org/project/apispec/,https://github.com/marshmallow-code/apispec,pypi,0,0,0,0,0,0,0
google-cloud-logging,https://pypi.org/project/google-cloud-logging/,https://github.com/googleapis/python-logging,pypi,12.76271186440678,2,124,1,2,7,26.558115988322314
trio,https://pypi.org/project/trio/,https://github.com/python-trio/trio,pypi,0,0,0,0,0,0,0
lightgbm,https://pypi.org/project/lightgbm/,https://github.com/microsoft/LightGBM,pypi,33.95,3,1042,2,3,7,148.52988756475915
mypy-boto3-appflow,https://pypi.org/project/mypy-boto3-appflow/,https://github.com/youtype/mypy_boto3_builder,pypi,90.35714285714286,1,1250,1,1,1,321.9045127147528
outcome,https://pypi.org/project/outcome/,https://github.com/python-trio/outcome,pypi,0,0,0,0,0,0,0
google-cloud-firestore,https://pypi.org/project/google-cloud-firestore/,https://github.com/googleapis/python-firestore,pypi,12.326530612244898,2,126,1,2,10,26.02148857300799
Flask-Login,https://pypi.org/project/Flask-Login/,https://github.com/maxcountryman/flask-login,pypi,3.3636363636363638,1,76,1,1,2,9.795334434099196
pydata-google-auth,https://pypi.org/project/pydata-google-auth/,https://github.com/pydata/pydata-google-auth,pypi,0,0,0,0,0,0,0
Keras-Applications,https://pypi.org/project/Keras-Applications/,https://github.com/keras-team/keras-applications,pypi,7.25,1,43,1,1,3,13.796889746122735
hpack,https://pypi.org/project/hpack/,https://github.com/python-hyper/hpack,pypi,22.36842105263158,3,123,1,3,15,39.265909315193895
graphframes,https://pypi.org/project/graphframes/,https://github.com/graphframes/graphframes,pypi,12.923076923076923,2,101,1,2,5,27.609813022690485
Flask-Cors,https://pypi.org/project/Flask-Cors/,https://github.com/corydolphin/flask-cors,pypi,0,0,0,0,0,0,0
slackclient,https://pypi.org/project/slackclient/,https://github.com/slackapi/python-slack-sdk,pypi,0,0,0,0,0,0,0
djangorestframework,https://pypi.org/project/djangorestframework/,https://github.com/encode/django-rest-framework,pypi,45.44,10,2594,6,10,16,258.7365192623569
azure-keyvault-keys,https://pypi.org/project/azure-keyvault-keys/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-keys,pypi,118.56,36,1952,18,36,109,258.54927267350797
torchvision,https://pypi.org/project/torchvision/,https://github.com/pytorch/vision,pypi,37.25,6,679,4,6,17,110.2329692061318
freezegun,https://pypi.org/project/freezegun/,https://github.com/spulec/freezegun,pypi,4.417582417582418,1,174,1,1,3,18.38780408885847
h2,https://pypi.org/project/h2/,https://github.com/python-hyper/h2,pypi,0,0,0,0,0,0,0
hyperframe,https://pypi.org/project/hyperframe/,https://github.com/python-hyper/hyperframe/,pypi,0,0,0,0,0,0,0
pytest-asyncio,https://pypi.org/project/pytest-asyncio/,https://github.com/pytest-dev/pytest-asyncio,pypi,0,0,0,0,0,0,0
tldextract,https://pypi.org/project/tldextract/,https://github.com/john-kurkowski/tldextract,pypi,0,0,0,0,0,0,0
PyMeeus,https://pypi.org/project/PyMeeus/,https://github.com/architest/pymeeus,pypi,99.83333333333333,2,590,1,2,3,219.65762500360015
commonmark,https://pypi.org/project/commonmark/,https://github.com/rtfd/commonmark.py,pypi,18.076923076923077,2,186,1,2,5,44.90753155688414
azure-eventhub,https://pypi.org/project/azure-eventhub/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/eventhub/azure-eventhub,pypi,118.56,36,1952,18,36,109,258.54927267350797
docstring-parser,https://pypi.org/project/docstring-parser/,https://github.com/rr-/docstring_parser,pypi,0,0,0,0,0,0,0
holidays,https://pypi.org/project/holidays/,https://github.com/dr-prodigy/python-holidays,pypi,0,0,0,0,0,0,0
hypothesis,https://pypi.org/project/hypothesis/,https://github.com/HypothesisWorks/hypothesis/tree/master/hypothesis-python,pypi,106.13265306122449,7,6252,4,7,18,650.8776592425986
billiard,https://pypi.org/project/billiard/,https://github.com/celery/billiard,pypi,7.921052631578948,1,434,1,1,1,49.56860295481371
sshtunnel,https://pypi.org/project/sshtunnel/,https://github.com/pahaz/sshtunnel,pypi,19.45,1,236,1,1,2,57.02409578415075
azure-mgmt-dns,https://pypi.org/project/azure-mgmt-dns/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
validators,https://pypi.org/project/validators/,https://github.com/kvesteri/validators,pypi,0,0,0,0,0,0,0
Flask-SQLAlchemy,https://pypi.org/project/Flask-SQLAlchemy/,https://github.com/pallets-eco/flask-sqlalchemy/,pypi,6.247422680412371,1,205,1,1,2,23.45912476190314
starkbank-ecdsa,https://pypi.org/project/starkbank-ecdsa/,https://github.com/starkbank/ecdsa-python.git,pypi,0,0,0,0,0,0,0
dateparser,https://pypi.org/project/dateparser/,https://github.com/scrapinghub/dateparser,pypi,11.5,2,252,1,2,5,33.27686884308678
convertdate,https://pypi.org/project/convertdate/,https://github.com/fitnr/convertdate,pypi,0,0,0,0,0,0,0
Flask-JWT-Extended,https://pypi.org/project/Flask-JWT-Extended/,https://github.com/vimalloc/flask-jwt-extended,pypi,0,0,0,0,0,0,0
pyhcl,https://pypi.org/project/pyhcl/,https://github.com/virtuald/pyhcl,pypi,0,0,0,0,0,0,0
atomicwrites,https://pypi.org/project/atomicwrites/,https://github.com/untitaker/python-atomicwrites,pypi,0,0,0,0,0,0,0
setproctitle,https://pypi.org/project/setproctitle/,https://github.com/dvarrazzo/py-setproctitle,pypi,28.416666666666668,3,308,1,3,4,84.63299034983672
cmake,https://pypi.org/project/cmake/,https://github.com/scikit-build/cmake-python-distributions,pypi,0,0,0,0,0,0,0
tensorflow-metadata,https://pypi.org/project/tensorflow-metadata/,https://github.com/tensorflow/metadata/tags,pypi,0,0,0,0,0,0,0
google-cloud-appengine-logging,https://pypi.org/project/google-cloud-appengine-logging/,https://github.com/googleapis/python-appengine-logging,pypi,0,0,0,0,0,0,0
korean-lunar-calendar,https://pypi.org/project/korean-lunar-calendar/,https://github.com/usingsky/korean_lunar_calendar_py,pypi,0,0,0,0,0,0,0
marshmallow-sqlalchemy,https://pypi.org/project/marshmallow-sqlalchemy/,https://github.com/marshmallow-code/marshmallow-sqlalchemy,pypi,0,0,0,0,0,0,0
slicer,https://pypi.org/project/slicer/,https://github.com/interpretml/slicer,pypi,13,21,16,5,21,21,8
spacy,https://pypi.org/project/spacy/,https://github.com/explosion/spaCy,pypi,125.16,8,4019,5,8,15,551.0351117669363
azure-data-tables,https://pypi.org/project/azure-data-tables/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/table/azure-table,pypi,118.56,36,1952,18,36,109,258.54927267350797
texttable,https://pypi.org/project/texttable/,https://github.com/foutaise/texttable/,pypi,0,0,0,0,0,0,0
opentelemetry-semantic-conventions,https://pypi.org/project/opentelemetry-semantic-conventions/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-semantic-conventions,pypi,16.3,2,297,1,2,5,45.83459392205848
azure-mgmt-nspkg,https://pypi.org/project/azure-mgmt-nspkg/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
tblib,https://pypi.org/project/tblib/,https://github.com/ionelmc/python-tblib,pypi,0,0,0,0,0,0,0
pycountry,https://pypi.org/project/pycountry/,https://github.com/flyingcircusio/pycountry,pypi,0,0,0,0,0,0,0
dpath,https://pypi.org/project/dpath/,https://github.com/dpath-maintainers/dpath-python,pypi,0,0,0,0,0,0,0
stringcase,https://pypi.org/project/stringcase/,https://github.com/okunishinishi/python-stringcase,pypi,0,0,0,0,0,0,0
azure-cosmosdb-table,https://pypi.org/project/azure-cosmosdb-table/,https://github.com/Azure/azure-cosmosdb-python,pypi,1.3333333333333333,1,1,1,1,2,0.4714045207910317
cachelib,https://pypi.org/project/cachelib/,https://github.com/pallets-eco/cachelib/,pypi,16,1,105,1,1,12,30.040997627601158
munch,https://pypi.org/project/munch/,https://github.com/Infinidat/munch,pypi,0,0,0,0,0,0,0
distributed,https://pypi.org/project/distributed/,https://github.com/dask/distributed,pypi,0,0,0,0,0,0,0
pydot,https://pypi.org/project/pydot/,https://github.com/pydot/pydot,pypi,0,0,0,0,0,0,0
scandir,https://pypi.org/project/scandir/,https://github.com/benhoyt/scandir,pypi,19.61904761904762,1,324,1,1,2,69.13373939620578
azure-mgmt-compute,https://pypi.org/project/azure-mgmt-compute/,https://github.com/Azure/azure-sdk-for-python,pypi,118.56,36,1952,18,36,109,258.54927267350797
ratelimit,https://pypi.org/project/ratelimit/,https://github.com/tomasbasham/ratelimit,pypi,0,0,0,0,0,0,0
yq,https://pypi.org/project/yq/,https://github.com/kislyuk/yq,pypi,0,0,0,0,0,0,0
schema,https://pypi.org/project/schema/,https://github.com/keleshev/schema,pypi,0,0,0,0,0,0,0
google-cloud-dlp,https://pypi.org/project/google-cloud-dlp/,https://github.com/googleapis/python-dlp,pypi,0,0,0,0,0,0,0
